,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
is_last|subject[20],-71.914,33.91,-135.292,-8.449,1.205,0.852,792.0,792.0,790.0,1526.0,1.0
is_last|subject[21],166.954,26.9,118.526,218.349,1.322,0.936,414.0,414.0,414.0,747.0,1.0
is_last|subject[22],-79.421,26.568,-129.054,-27.86,1.389,0.983,366.0,366.0,365.0,920.0,1.0
is_last|subject[23],-113.73,29.921,-165.713,-54.027,1.351,0.956,491.0,491.0,490.0,1490.0,1.0
is_last|subject[24],-87.47,32.974,-151.779,-29.516,1.319,0.933,625.0,625.0,627.0,1589.0,1.0
is_last|subject[25],-21.007,30.235,-76.241,37.988,1.302,0.921,539.0,539.0,535.0,975.0,1.0
is_last|subject[26],-40.819,26.872,-92.068,9.808,1.338,0.947,404.0,404.0,405.0,995.0,1.0
is_last|subject[27],-45.051,33.479,-106.249,18.431,1.337,0.946,627.0,627.0,625.0,1593.0,1.0
is_last|subject[28],-20.737,30.321,-80.806,32.91,1.224,0.866,614.0,614.0,616.0,1476.0,1.0
is_last|subject[29],-55.876,35.865,-121.351,12.116,1.344,0.951,712.0,712.0,716.0,1663.0,1.0
is_last|subject[30],-61.768,42.397,-142.725,17.669,1.231,0.871,1185.0,1185.0,1188.0,1896.0,1.0
is_last|subject[31],27.491,34.172,-36.624,91.745,1.185,0.838,832.0,832.0,832.0,2140.0,1.0
is_last|subject[32],195.836,26.875,145.828,246.411,1.325,0.941,411.0,408.0,409.0,1086.0,1.0
